Radius [''],V_phi [km/s],V_phi error [km/s]
0.0,0.0,0.0
6.122448979591836,42.43166144964153,6.722181650274374
12.244897959183673,85.43228641945456,9.057219991036142
18.36734693877551,111.19875212119406,12.985848705273465
24.489795918367346,126.57412510575028,8.318927982165008
30.612244897959183,140.29764856337576,5.948643592024566
36.73469387755102,133.60517626336735,4.341423483774469
42.857142857142854,135.8839635748346,3.0339674272810964
48.97959183673469,154.14581151974224,3.189563245661285
55.10204081632653,172.9932845848465,3.453266995409774
61.224489795918366,190.91797057411725,2.263572504306788
67.3469387755102,196.2537916420053,2.4348425850192608
73.46938775510203,197.12878474174514,1.6073897171705818
79.59183673469387,202.38587537356642,1.8677914875099093
85.71428571428571,204.17143297349978,1.8816818480849657
91.83673469387755,201.17726777114126,2.458028996177468
97.95918367346938,205.47158486599898,2.055253468379755
104.08163265306122,207.18604172202228,1.5206743611321842
110.20408163265306,206.46796674315345,1.911315885442018
116.3265306122449,203.0034990464131,1.8053774903677282
122.44897959183673,211.846895448703,1.4684295703792005
128.57142857142856,216.6250351662238,1.7587242945092856
134.6938775510204,215.70736373986512,1.7776999035811394
140.81632653061223,205.27557455863646,1.9468880310239678
146.93877551020407,205.67456967022076,1.8561892876083639
153.0612244897959,201.8465794746113,1.6467010467963914
159.18367346938774,193.79994465632876,1.8100402754142473
165.30612244897958,186.6609750445852,1.8150242033441097
171.42857142857142,182.1942482142532,1.920460953628198
177.55102040816325,175.74984701546438,1.8492365959554558
183.6734693877551,173.13808649927677,1.6199520273449692
189.79591836734693,170.0672493466799,1.5989210410194077
195.91836734693877,170.7955943993556,1.5604632097204116
202.0408163265306,170.85955344971075,1.5277660371784054
208.16326530612244,170.03154765172286,1.623522932739627
214.28571428571428,174.79397049195612,1.6827823403641038
220.40816326530611,172.7812099664406,1.8153911924709492
226.53061224489795,177.58068451849397,1.843029523330339
232.6530612244898,181.98463194767885,1.777173777104056
238.77551020408163,184.383319610458,1.7356182816533134
244.89795918367346,186.0846929824636,1.7830777077170414
251.0204081632653,189.3512447146799,1.8405056103831263
257.1428571428571,183.10489670783875,1.9202833629168845
263.265306122449,184.9741348483611,1.9625591689112825
269.3877551020408,197.79138688635157,1.9769758231296244
275.51020408163265,201.11507281344953,1.9193573979545724
281.63265306122446,208.6105352288784,1.7974501805470167
287.7551020408163,216.0067417953684,1.6289096402730727
293.87755102040813,216.3405963228977,1.5635736864202758
300.0,215.068727992677,1.6976971690661737
