Radius [''],V_phi [km/s],V_phi error [km/s]
0.0,0.0,0.0
6.122448979591836,40.88844091967416,7.711343685406677
12.244897959183673,96.75067685368153,5.875373333870411
18.36734693877551,126.06312853289107,6.611397011737412
24.489795918367346,162.40919798583627,4.197221315499782
30.612244897959183,169.62278474498967,3.439038773826769
36.73469387755102,179.06222568372164,1.9267654178971811
42.857142857142854,177.71151160443895,1.9076251087565033
48.97959183673469,178.89088892917476,1.3746103093684603
55.10204081632653,177.37534025016933,1.3876038890885272
61.224489795918366,174.8382751252515,1.4627253884647917
67.3469387755102,175.50811901077867,1.060964667301326
73.46938775510203,176.07497151285034,1.2219257017148295
79.59183673469387,177.29303994422136,1.2044847826229488
85.71428571428571,179.76940976183877,1.2535830143420057
91.83673469387755,178.57085020269238,1.3715949028183707
97.95918367346938,182.02343237342185,1.0657414348241763
104.08163265306122,184.70762727737642,1.055176400369939
110.20408163265306,185.17246554045732,1.2164807986847355
116.3265306122449,182.16412300165453,1.543056275879988
122.44897959183673,185.5074520128481,1.3271955728878708
128.57142857142856,192.34153699676762,1.4980987271660882
134.6938775510204,196.47392641393125,1.605272853293214
140.81632653061223,201.85461545916866,1.6213307821903804
146.93877551020407,196.44680966555993,1.3756086729977095
153.0612244897959,195.16761840796715,1.298470898446212
159.18367346938774,193.74913323618767,1.2250751375157194
165.30612244897958,191.7687833897929,1.360942525818908
171.42857142857142,190.43785669481173,1.2818808956407033
177.55102040816325,188.72514037627477,1.2928157240101528
183.6734693877551,187.66555532853565,1.0767805522003027
189.79591836734693,182.80983977240015,0.9300048054425432
195.91836734693877,183.6019546217762,0.9331570073736565
202.0408163265306,185.35192742095109,1.0264930395419618
208.16326530612244,187.57896118959462,0.9654322895260437
214.28571428571428,190.01989593225113,0.7734544158714516
220.40816326530611,189.1869565777015,0.9053613895868744
226.53061224489795,187.5731345048777,0.8387464867000045
232.6530612244898,184.44436211421615,0.8422166125489481
238.77551020408163,181.28003614049464,1.0117989089737698
244.89795918367346,180.4700549156111,1.0933777228753028
251.0204081632653,181.8743663503014,1.0796461262529307
257.1428571428571,179.4015173688758,1.1366230520445753
263.265306122449,180.1625076338775,1.094735052567987
269.3877551020408,179.3624932982728,1.074198856622594
275.51020408163265,180.9840438340195,1.112535902578302
281.63265306122446,183.05935903328793,1.1065958157611924
287.7551020408163,181.98010343983506,1.0354245475490094
293.87755102040813,182.06683691841943,1.072892269615032
300.0,181.437839586853,1.12044263218266
