Radius [''],V_phi [km/s],V_phi error [km/s]
0.0,0.0,0.0
6.122448979591836,55.66353292059864,25.22364969135589
12.244897959183673,70.81014420676233,16.494709246678358
18.36734693877551,125.70064296377663,16.386376910453254
24.489795918367346,176.15871591445318,11.758435735109352
30.612244897959183,185.20028589240025,6.9175513748327555
36.73469387755102,192.23245949464226,4.8358816933117925
42.857142857142854,167.69396095288573,3.6898511741047764
48.97959183673469,163.84787076510776,3.8341424135433195
55.10204081632653,168.00305158188658,3.4673114527353133
61.224489795918366,169.04467996841464,3.3868130911204406
67.3469387755102,175.9040121686235,3.7303217210596693
73.46938775510203,173.25553713919112,2.969009545436871
79.59183673469387,175.48952982988533,2.840356831385116
85.71428571428571,174.89914829695238,2.861253620281859
91.83673469387755,171.30857586712133,3.426067335589582
97.95918367346938,175.06272806266787,3.386704839470867
104.08163265306122,173.83157045422644,3.1879660366679423
110.20408163265306,167.82507038604382,4.521555661373585
116.3265306122449,166.7778585168348,3.6445403837347343
122.44897959183673,160.5093377411802,4.469267414553375
128.57142857142856,162.07635111770662,4.037002940620025
134.6938775510204,147.37024052019365,3.6278777134446094
140.81632653061223,140.62987866146702,3.464207734307218
146.93877551020407,135.79014358421355,2.6475074754741152
153.0612244897959,137.2382430998071,2.5483881833423254
159.18367346938774,143.99976573098886,2.285279416844135
165.30612244897958,145.57973460974478,2.1132241251061683
171.42857142857142,136.54187518122444,2.230507817692996
177.55102040816325,134.5169241401869,1.9386642513721375
183.6734693877551,147.2494870377191,2.0973446802691584
189.79591836734693,153.57752686793327,2.186249369993839
195.91836734693877,164.71615296233648,2.360444477845074
202.0408163265306,171.89926485876293,2.3499039849076753
208.16326530612244,176.60948828842024,2.6314052914215424
214.28571428571428,176.97712017260335,2.7991540486751814
220.40816326530611,174.2595882898264,2.6356895117130574
226.53061224489795,173.99327339181735,2.212554498525175
232.6530612244898,166.2488134788948,2.23744987753886
238.77551020408163,172.33141751549755,2.173414418760147
244.89795918367346,166.73959711925818,2.190467260299218
251.0204081632653,165.68144799946862,1.9601691587590755
257.1428571428571,165.72207476136225,2.052308364892439
263.265306122449,172.61739477124001,1.9780253259762934
269.3877551020408,174.0486350345635,1.9350371005008595
275.51020408163265,179.5730092196853,1.7632586295032182
281.63265306122446,173.85881730784993,1.7733232305922293
287.7551020408163,173.48336799248906,1.8116697865713713
293.87755102040813,164.04173972444684,1.869814241750092
300.0,159.83188157095543,1.9541164802404138
