Radius [''],V_phi [km/s],V_phi error [km/s]
0.0,0.0,0.0
6.122448979591836,70.7174723421177,8.590499394464151
12.244897959183673,99.50924663032505,5.858187577173939
18.36734693877551,124.38286694173186,7.2029103970844055
24.489795918367346,173.4738006700071,4.653789070599429
30.612244897959183,170.73465742422937,3.1823154686510597
36.73469387755102,171.4867691970371,1.674854279840725
42.857142857142854,156.43319135196637,1.568210959948758
48.97959183673469,154.13409810458782,1.4317662868186343
55.10204081632653,159.64282253555734,2.0142448820390086
61.224489795918366,172.95356023188447,1.200730119052944
67.3469387755102,178.66911667937146,1.0834051781124476
73.46938775510203,184.68123842187566,1.012357931379355
79.59183673469387,183.72004905700425,1.3680810571173656
85.71428571428571,185.6921137219195,1.4986255918408817
91.83673469387755,189.20312301286089,1.4570200708820045
97.95918367346938,192.65202998086014,1.1252329047346883
104.08163265306122,193.90435675147435,0.7562067402666555
110.20408163265306,191.65354874511823,1.0615055479056366
116.3265306122449,190.5729293359528,1.0748080990691649
122.44897959183673,190.38883758629893,0.9125120820989467
128.57142857142856,189.48555979092566,1.0057831254629757
134.6938775510204,188.3560761564953,1.100519131314727
140.81632653061223,184.03868942536766,1.262562184174498
146.93877551020407,185.30370664508558,1.087100669117024
153.0612244897959,184.2646686038185,1.272238323930757
159.18367346938774,180.47273268462584,1.3580081220384306
165.30612244897958,176.2628565494626,1.4092908235607677
171.42857142857142,173.92270319296983,1.3791054649711387
177.55102040816325,173.880261416442,1.3350173968914079
183.6734693877551,175.35327387106716,1.2852342669426962
189.79591836734693,176.30715910212928,1.3271088652012173
195.91836734693877,184.45619742199568,1.1469412335708602
202.0408163265306,187.01280753345824,1.1970456383888683
208.16326530612244,188.16419955600531,1.1511295245278712
214.28571428571428,184.68858144348724,1.2087772465198572
220.40816326530611,183.41521166666024,1.2618704667011627
226.53061224489795,184.71359081730992,1.2216765851334663
232.6530612244898,188.1011713864265,1.2420742176035422
238.77551020408163,188.75023445767607,1.3308539794360048
244.89795918367346,185.6076277440264,1.422283783424213
251.0204081632653,185.8622704418492,1.4826997869754708
257.1428571428571,185.61005498449373,1.3516260330296563
263.265306122449,187.83447981800145,1.338453386449727
269.3877551020408,192.54877481216445,1.3236331346750216
275.51020408163265,196.63049031717648,1.350439632858579
281.63265306122446,200.26327057955115,1.3009559501878003
287.7551020408163,204.20050817384626,1.2609783795542322
293.87755102040813,203.627637625159,1.3110873838000243
300.0,203.4409359207636,1.3159993639446934
