Radius [''],V_phi [km/s],V_phi error [km/s]
0.0,0.0,0.0
6.122448979591836,63.03014661002405,14.378872512389508
12.244897959183673,103.50523976349017,9.553587068249945
18.36734693877551,144.90004264576652,6.815533404992019
24.489795918367346,163.1058498560133,3.9475140672680022
30.612244897959183,157.96523760882985,1.6085450327331738
36.73469387755102,156.2972856352927,1.13602773046165
42.857142857142854,162.75193392173318,1.052146728454225
48.97959183673469,167.82739356089468,0.9198693374725692
55.10204081632653,175.98621179777186,0.7488710544075632
61.224489795918366,174.15011522587807,1.5744836793959096
67.3469387755102,175.83886962199787,0.5880501296336565
73.46938775510203,174.8160148099857,0.8272876537083487
79.59183673469387,177.62013858726579,1.0065078294103242
85.71428571428571,180.32775935273327,1.0385513572908205
91.83673469387755,181.38128612064872,1.0689239024623358
97.95918367346938,177.73379294707001,1.31263063555759
104.08163265306122,176.15785406292244,1.0555451923992418
110.20408163265306,173.91722422466617,1.3840934818402715
116.3265306122449,173.17465070030565,1.2495075535049223
122.44897959183673,183.2604927348653,1.4054674466210102
128.57142857142856,189.41927880723603,1.583924072664947
134.6938775510204,194.85475383117614,1.4298552616353015
140.81632653061223,197.5060228018962,0.8718647004167582
146.93877551020407,188.66882820684583,1.8693931683797709
153.0612244897959,191.46742638434984,1.2704532920509568
159.18367346938774,190.68705231796434,1.0082014104266868
165.30612244897958,191.6935189823307,1.1399341323950667
171.42857142857142,191.7680649508738,1.0997024480189437
177.55102040816325,192.81418918135913,0.9159902663151257
183.6734693877551,189.3404664113306,1.2629445872724336
189.79591836734693,187.53949159940498,1.2747243070782706
195.91836734693877,186.22960956233058,1.3791104179533775
202.0408163265306,190.61902934467943,1.3363533755402537
208.16326530612244,189.88027138141618,1.508173039904856
214.28571428571428,193.13007085313512,1.4119725317847038
220.40816326530611,196.88060362836094,1.2472158017756267
226.53061224489795,198.57882975789892,1.1091487657064556
232.6530612244898,203.4440101759728,1.146384271025601
238.77551020408163,203.88402494176827,1.623336074163228
244.89795918367346,211.2042469194703,1.4936488416363292
251.0204081632653,213.13196119808276,1.4289036148072745
257.1428571428571,212.2295866685923,1.5408422222027585
263.265306122449,212.74765749861479,1.5117431678561308
269.3877551020408,219.08735877881242,1.3935379587679093
275.51020408163265,220.08371694222672,1.4672302634217365
281.63265306122446,222.08934299786867,1.2046367847454
287.7551020408163,221.20459717437853,1.31880967790913
293.87755102040813,218.92672002141094,1.4101135110742289
300.0,218.04484395796862,1.3971621552247229
