Radius [''],V_phi [km/s],V_phi error [km/s]
0.0,0.0,0.0
6.122448979591836,32.18714889025866,7.15162298281131
12.244897959183673,74.06627536128714,7.0345330983061105
18.36734693877551,106.68682698753531,6.820848831913982
24.489795918367346,157.88529503381287,3.650703416204923
30.612244897959183,182.48486343272558,1.6379979019529363
36.73469387755102,185.83465871232767,1.7599343525055917
42.857142857142854,190.81822053594107,1.3877252815384187
48.97959183673469,193.96847228542558,0.9304456279093571
55.10204081632653,190.78965744677149,1.2558381803085508
61.224489795918366,187.76627874091827,1.3831427864971
67.3469387755102,185.27560780479536,1.2435446785106539
73.46938775510203,186.02197385574053,1.2773342708626148
79.59183673469387,184.635455713243,1.2126859137686012
85.71428571428571,183.42124084570128,1.0663685968464092
91.83673469387755,182.1816744689385,1.027189175964853
97.95918367346938,182.50411947387073,1.194635065855278
104.08163265306122,188.59265937251993,0.8754523272847605
110.20408163265306,189.29655871142802,1.1355860108385571
116.3265306122449,189.94963950624634,1.2634256292321817
122.44897959183673,194.9630472836447,1.201012840351192
128.57142857142856,202.16088657063318,1.212930682481225
134.6938775510204,206.29954395626842,1.2864449603848722
140.81632653061223,205.50061384008555,1.3108911786502886
146.93877551020407,203.71045435083386,1.227780902284343
153.0612244897959,204.1966574511758,1.0677759509070475
159.18367346938774,200.5999666890415,1.0689608797189885
165.30612244897958,199.6229182349078,1.1766410247772512
171.42857142857142,196.07928310115364,1.101853009859218
177.55102040816325,194.15121908643528,1.0687955897218182
183.6734693877551,191.6575805261489,1.046542953825306
189.79591836734693,187.74547483915083,0.9285011040727142
195.91836734693877,186.82803182302428,0.8513791209087168
202.0408163265306,185.6427551996033,0.8033845746970668
208.16326530612244,184.71034540423926,0.9089191632431536
214.28571428571428,186.4893902667545,0.7838298977964673
220.40816326530611,187.7228385084979,0.7590817939591223
226.53061224489795,188.17708785034802,0.8200820805668182
232.6530612244898,187.08066527184081,0.9231590262014274
238.77551020408163,186.23059301410652,0.9408507763930155
244.89795918367346,185.19372206610134,1.095212615360008
251.0204081632653,183.78826865739902,0.9903581215205328
257.1428571428571,179.1149123663181,1.0464159169298213
263.265306122449,180.2608705459922,1.0369298816252528
269.3877551020408,181.77786195886995,0.9865714545924016
275.51020408163265,183.65644001963568,1.0261991396684391
281.63265306122446,187.11101532401662,0.9505239685308864
287.7551020408163,188.83056141987717,0.9351736913723225
293.87755102040813,190.0398447387255,1.0526805125616912
300.0,192.07472747349874,0.9302835283755572
