Radius [''],V_phi [km/s],V_phi error [km/s]
0.0,0.0,0.0
6.122448979591836,50.757251461380115,7.996632643505832
12.244897959183673,78.20516675904845,7.315868170622788
18.36734693877551,114.16804854735858,10.939912077618606
24.489795918367346,131.2033602102514,6.942614444083762
30.612244897959183,157.60765456624418,4.287345582973093
36.73469387755102,155.30387411877672,2.650791246884185
42.857142857142854,149.61782293910795,2.4831459006623575
48.97959183673469,154.81285149069086,3.177542083768357
55.10204081632653,178.1041693124471,1.5747050389357946
61.224489795918366,189.26302961746302,2.1979773590791987
67.3469387755102,194.49549965499233,1.320446577462598
73.46938775510203,198.3278609340932,1.2421982177044881
79.59183673469387,199.75287961001644,1.486294065216914
85.71428571428571,198.9035146768594,1.6800747041260427
91.83673469387755,199.86994769010255,1.5391458007493493
97.95918367346938,203.51551802894627,1.4289583460611783
104.08163265306122,202.77627582153175,1.308494563183046
110.20408163265306,201.84804832011397,1.4311484573858884
116.3265306122449,200.64433708245443,1.4459774853290908
122.44897959183673,207.560658596786,1.1241470104467988
128.57142857142856,209.6929495890764,1.3634664606781404
134.6938775510204,205.37244153856037,1.4150022128461142
140.81632653061223,201.2987274184821,1.4166256317522645
146.93877551020407,201.51801815873563,1.4339636675407763
153.0612244897959,197.39992256230911,1.4146856691100818
159.18367346938774,191.1035045718616,1.5398773747660544
165.30612244897958,184.48864574255057,1.6426659968420558
171.42857142857142,178.8386910408884,1.6069185331638816
177.55102040816325,172.7080643704424,1.6119502753164625
183.6734693877551,172.12030483331623,1.427681130625709
189.79591836734693,172.18256229344973,1.3338883358706903
195.91836734693877,175.1322272726563,1.2851348441460084
202.0408163265306,176.23012891040818,1.187137101075811
208.16326530612244,173.1561057317983,1.3356657548638664
214.28571428571428,170.6056142735696,1.4604356955060853
220.40816326530611,172.37657245612573,1.4835957825855646
226.53061224489795,178.3968049800439,1.443634534853157
232.6530612244898,179.08471227420256,1.4698471360573073
238.77551020408163,181.20360971091802,1.5204621675628949
244.89795918367346,181.258689467294,1.5168925312527595
251.0204081632653,182.76525167748997,1.550192003002913
257.1428571428571,179.46614058602088,1.6037520894625679
263.265306122449,181.30462182915974,1.599816735034244
269.3877551020408,190.5701762904396,1.5192438564550121
275.51020408163265,194.9156318556809,1.555389933398697
281.63265306122446,199.35695388126888,1.4842612610755765
287.7551020408163,209.13360552999555,1.345969578572723
293.87755102040813,210.102125654961,1.3426730040285595
300.0,207.58846081257275,1.2948810840599114
