Radius [''],V_phi [km/s],V_phi error [km/s]
0.0,0.0,0.0
6.122448979591836,45.68784078425064,8.505445721864527
12.244897959183673,111.44294105250765,6.869679947792605
18.36734693877551,136.3917923737431,8.647438317322282
24.489795918367346,157.75710540304806,5.799708985574624
30.612244897959183,172.14142063862485,4.3636768649719215
36.73469387755102,172.29878295777021,3.398793953840588
42.857142857142854,168.66026845429474,2.472977911485337
48.97959183673469,176.89408658616173,1.7731030798460587
55.10204081632653,175.45289873871442,1.5010032893672625
61.224489795918366,174.29129751354284,1.7508275052391404
67.3469387755102,177.74417203494235,1.1605207335802443
73.46938775510203,175.50173812163467,1.41998441535337
79.59183673469387,179.35296718601188,1.4718758263351466
85.71428571428571,181.89246166148962,1.5085136706662317
91.83673469387755,179.78933683872108,1.703018306723338
97.95918367346938,181.60545546158076,1.3541918505272592
104.08163265306122,184.8048062837865,1.1905519107391809
110.20408163265306,185.18319924852452,1.4228977686623367
116.3265306122449,183.3314864800004,1.6621745350662944
122.44897959183673,184.97518038341633,1.6230207379098727
128.57142857142856,193.49762159227816,1.950829638787092
134.6938775510204,200.62610214391515,1.9581823317324891
140.81632653061223,203.83721741849203,1.862246445801871
146.93877551020407,197.60132143688827,1.571988956161207
153.0612244897959,196.1533060795232,1.5110095702809916
159.18367346938774,193.0017491731457,1.4251565412561467
165.30612244897958,191.10435853309818,1.538294373566588
171.42857142857142,192.03910713766885,1.4863075951609266
177.55102040816325,187.87077002840505,1.446015485725632
183.6734693877551,186.67244265662578,1.3162966362661888
189.79591836734693,182.24080029268956,1.1265682402278188
195.91836734693877,184.1625802577579,1.05272636176048
202.0408163265306,184.08658737553503,1.1272873567360535
208.16326530612244,186.2547897386175,1.0302204038208613
214.28571428571428,188.16457727593638,0.9163608572486309
220.40816326530611,186.5176604683911,0.9741408452586153
226.53061224489795,183.48178026351135,0.9309975915181883
232.6530612244898,180.00519105124175,0.8799296603308924
238.77551020408163,176.4267262565889,1.0979928937879935
244.89795918367346,177.20308102088825,1.1536615192415434
251.0204081632653,179.8117728812216,1.1400057890247253
257.1428571428571,177.97933054685666,1.2230895022669064
263.265306122449,177.38963477522577,1.2648083464995246
269.3877551020408,177.49847033072265,1.165769592853979
275.51020408163265,178.50758105634281,1.2315308528831495
281.63265306122446,180.5680279693301,1.1523472508565609
287.7551020408163,179.0278712304635,1.1025364127423025
293.87755102040813,181.92748845703244,1.1741318083679184
300.0,180.1820190704053,1.194799756801417
