Radius [''],V_phi [km/s],V_phi error [km/s]
0.0,0.0,0.0
6.122448979591836,50.24536961644129,11.854243845454333
12.244897959183673,79.02730974924931,8.67506070579811
18.36734693877551,127.91754843266214,8.229616522635599
24.489795918367346,162.15778682998123,3.527490646787726
30.612244897959183,156.31560474935355,1.6682530102381847
36.73469387755102,159.5553286198953,1.456169591774706
42.857142857142854,163.8213267876327,1.136957773595254
48.97959183673469,166.7274167142606,1.1626579194149522
55.10204081632653,173.06144083092724,0.8947653784452481
61.224489795918366,175.57359878268366,0.9094084077366824
67.3469387755102,174.5294496551707,0.49344946878547885
73.46938775510203,174.59795115340526,0.9389667902574554
79.59183673469387,178.55566638851417,1.0133128067080153
85.71428571428571,180.35364494956528,0.5903822238325889
91.83673469387755,180.51000907079532,0.8850433978099105
97.95918367346938,180.17971403891897,0.7919465905427052
104.08163265306122,177.49610821406702,0.9201503101590883
110.20408163265306,172.35141932982194,1.798063947991835
116.3265306122449,172.30061559602865,2.005136981683229
122.44897959183673,187.79310307010144,1.6733874079746425
128.57142857142856,186.6591854259058,2.168112334839562
134.6938775510204,191.67199650254923,1.6140816042624972
140.81632653061223,189.8649841663656,1.626598804552599
146.93877551020407,187.42941827558766,1.3647467859960036
153.0612244897959,183.3509574033632,1.6279241107909388
159.18367346938774,183.25582332661887,1.0698470480812168
165.30612244897958,182.20065212385427,1.066856929908523
171.42857142857142,181.1664896979574,0.9338151686187376
177.55102040816325,182.15428639581535,0.6858829840788897
183.6734693877551,182.66497559676034,0.8589768574704412
189.79591836734693,181.67368881891164,0.9431198825250675
195.91836734693877,182.2117243815404,1.0275095471163682
202.0408163265306,185.74274811838404,1.0537905025811434
208.16326530612244,189.13855005128315,1.0665053272538654
214.28571428571428,190.18711315951722,1.2609182666635164
220.40816326530611,192.2291752462476,1.0806004863904624
226.53061224489795,193.66091949585243,1.2961587016610066
232.6530612244898,200.17209248433835,1.1429362236170157
238.77551020408163,202.94355610179133,1.4747660271687206
244.89795918367346,206.72757650299883,1.3632697388599424
251.0204081632653,209.71643350284535,1.322439891163103
257.1428571428571,213.2069394573815,1.2155255243774858
263.265306122449,217.0295402984652,1.214346993127443
269.3877551020408,224.513371957851,0.972243857657633
275.51020408163265,225.7869340443336,1.1008969915637177
281.63265306122446,227.14742944283455,0.8976164544960028
287.7551020408163,225.3500543056934,0.9161437232063125
293.87755102040813,221.58212966342563,1.2675580624993597
300.0,219.95179507017536,1.1582703200699034
