Radius [''],V_phi [km/s],V_phi error [km/s]
0.0,0.0,0.0
6.122448979591836,37.55726018387042,10.99959477773965
12.244897959183673,101.97432554889298,6.257830341431429
18.36734693877551,123.37498465433984,10.31699991863923
24.489795918367346,139.60359786101307,9.366472568274142
30.612244897959183,150.11410746950372,5.972664683640841
36.73469387755102,147.54830726594065,5.211703333936745
42.857142857142854,159.7469352064755,3.1954680583299298
48.97959183673469,175.4486623146285,2.22719736768705
55.10204081632653,182.598603724589,2.5205726714497843
61.224489795918366,185.34808751053794,2.286100542518724
67.3469387755102,188.29581825225566,1.8770021635470897
73.46938775510203,181.97546218570045,1.6575237625746275
79.59183673469387,187.4250294199059,2.1946642992510683
85.71428571428571,190.41224873329838,2.005173287850468
91.83673469387755,186.97995424656813,2.252593590365886
97.95918367346938,183.94066633760758,2.1177575641252817
104.08163265306122,190.6268965644539,1.797487533743228
110.20408163265306,191.9413171427073,1.9068980571618197
116.3265306122449,192.81968610636866,2.2230508550590438
122.44897959183673,208.80894751671724,1.857845211428469
128.57142857142856,218.71465264348123,2.122028230424783
134.6938775510204,223.93065852413713,1.9289663432889372
140.81632653061223,220.53771814425735,2.12093908724108
146.93877551020407,216.7039343387071,1.7740979843875877
153.0612244897959,214.11217641153453,1.4588157523140584
159.18367346938774,207.96351120688985,1.705834424910736
165.30612244897958,207.6248975021402,1.6986759197082257
171.42857142857142,203.41988624479438,1.6748792784833928
177.55102040816325,195.012404559776,1.7702647502772038
183.6734693877551,194.41210966449924,1.5531558567650452
189.79591836734693,185.82116646930984,1.317210152395126
195.91836734693877,180.96152587807757,1.430272168691893
202.0408163265306,177.85799363999257,1.4498130279805668
208.16326530612244,179.30703743844884,1.3906710803233018
214.28571428571428,180.334624621528,1.3112250913461378
220.40816326530611,174.02528001352766,1.3902979129983692
226.53061224489795,175.15567057752745,1.3428244776881502
232.6530612244898,173.6786403591912,1.2584186960197368
238.77551020408163,173.11787292525574,1.4246351951058982
244.89795918367346,175.99732686368034,1.3554144467198685
251.0204081632653,174.1513468108966,1.3930699489539022
257.1428571428571,171.32945393312866,1.577611502831934
263.265306122449,172.4463095476934,1.5373892260006468
269.3877551020408,174.82720469983036,1.6226684756698095
275.51020408163265,177.2571467086046,1.473247406051122
281.63265306122446,183.5938623320552,1.458811128223729
287.7551020408163,186.27482165613745,1.410893978538653
293.87755102040813,190.6478107304642,1.3180089680755849
300.0,191.47939839607653,1.416901242382254
