Radius [''],V_phi [km/s],V_phi error [km/s]
0.0,0.0,0.0
6.122448979591836,23.501198731306648,8.868289868089615
12.244897959183673,79.25665048742665,7.398019487492976
18.36734693877551,102.61495700417774,11.741624864685821
24.489795918367346,126.08202068306008,9.186652848400364
30.612244897959183,137.60219043715782,5.815457828271262
36.73469387755102,143.48043190677916,3.6424584520739205
42.857142857142854,145.16602033230737,3.201494962569784
48.97959183673469,168.9413062124538,3.6471088921013894
55.10204081632653,180.01645813374626,2.0803946970462515
61.224489795918366,194.7976840163265,2.24270404362645
67.3469387755102,198.9706516161564,2.386071733564961
73.46938775510203,192.60592846415918,1.7602238271295918
79.59183673469387,197.15297063631306,1.974203217173877
85.71428571428571,197.9063396372646,1.9464314120949326
91.83673469387755,196.34882652473746,2.1984112177768576
97.95918367346938,194.91212097472956,2.131985803202057
104.08163265306122,199.32582726042665,1.6775823855259793
110.20408163265306,200.35767049937806,2.0243535616705444
116.3265306122449,202.22879583795066,1.990242554973618
122.44897959183673,214.13423057310038,1.6105223236421031
128.57142857142856,226.48605630398856,1.547085481405461
134.6938775510204,226.03564609676977,1.8679224053225076
140.81632653061223,218.62037338396294,2.066452918578547
146.93877551020407,219.25508637693645,1.5662416103521484
153.0612244897959,214.31577317784493,1.5775889848608498
159.18367346938774,211.45501176411412,1.476114435853939
165.30612244897958,208.72830769858768,1.6395337733585513
171.42857142857142,200.61199703587542,1.7925118672011608
177.55102040816325,190.09657961663373,1.8805936269978452
183.6734693877551,190.79813875819383,1.6135948452302034
189.79591836734693,184.12423405964955,1.4065216345981972
195.91836734693877,179.6550824929034,1.5413728027496751
202.0408163265306,178.53828491476136,1.589760968612584
208.16326530612244,177.91784150608925,1.4801712101251334
214.28571428571428,178.22956341060393,1.455221377419521
220.40816326530611,175.62153296464126,1.4836917693327307
226.53061224489795,174.33203750926646,1.564773658791696
232.6530612244898,173.81607825280574,1.4708286994479736
238.77551020408163,176.7136016039719,1.5683190146621135
244.89795918367346,181.20775673908335,1.5022943936159712
251.0204081632653,178.41160851205368,1.5656402994585668
257.1428571428571,171.28659453761128,1.6615074193192823
263.265306122449,172.0754131966412,1.69159613419222
269.3877551020408,180.12559978837055,1.7200225220490981
275.51020408163265,185.22894678684264,1.6004066955155325
281.63265306122446,188.66048180718906,1.5548370533248859
287.7551020408163,196.67129720188507,1.4763472557884085
293.87755102040813,200.6779545414571,1.4810893377090142
300.0,202.14427846788928,1.4959598918754908
