Radius [''],V_phi [km/s],V_phi error [km/s]
0.0,0.0,0.0
6.122448979591836,46.07625890600512,8.78479781657935
12.244897959183673,79.51593924758495,6.5369008744095085
18.36734693877551,119.92056421100632,6.37475767011746
24.489795918367346,153.1276138062415,5.282721497958295
30.612244897959183,176.77797547724128,3.1696155894280973
36.73469387755102,182.72475006440885,2.1724210931099472
42.857142857142854,191.0202734737811,0.9988258571472356
48.97959183673469,193.14640418800587,1.299203470129489
55.10204081632653,187.86270134556065,1.6230884833240466
61.224489795918366,185.9282223932316,1.6694865557866576
67.3469387755102,187.06952599397056,0.9957416733078497
73.46938775510203,186.92249943633277,1.1565218530658032
79.59183673469387,186.78459337954428,1.0782028373203387
85.71428571428571,185.9606569328501,0.970269791847152
91.83673469387755,183.77924421984014,1.2091392531753782
97.95918367346938,184.3617919771612,1.102803101309541
104.08163265306122,188.54338932679178,1.1129539458409443
110.20408163265306,190.07836692672916,1.2749661766516214
116.3265306122449,189.4619051174638,1.5368306540314784
122.44897959183673,199.42432610998242,1.0737995612238467
128.57142857142856,207.32440303527414,1.2888243611184271
134.6938775510204,209.09679346209944,1.3344315322727431
140.81632653061223,209.79585633075015,1.2289969106432523
146.93877551020407,207.4155728876886,1.0670833211195605
153.0612244897959,205.50147997723732,0.994601528682053
159.18367346938774,202.3821388787899,1.029892985227439
165.30612244897958,200.03354247350234,1.1166117454759477
171.42857142857142,196.48304461674854,1.117104214781797
177.55102040816325,193.94522634931477,1.1743233988320196
183.6734693877551,190.3523027393481,1.000648733868703
189.79591836734693,186.27390541094127,0.8644306769053758
195.91836734693877,185.19453923419505,0.86656233739519
202.0408163265306,184.05941123339744,0.7771100609463858
208.16326530612244,184.4759824398835,0.895468330471916
214.28571428571428,185.4219985105475,0.7407621455375579
220.40816326530611,185.62682617343972,0.8448914908596433
226.53061224489795,186.72146720938878,0.8391970092473093
232.6530612244898,184.8371455619495,0.8508736226681352
238.77551020408163,184.2725610589979,0.9411662409157665
244.89795918367346,182.93115130774805,1.0119974943690706
251.0204081632653,181.93409685943413,0.9461701719967599
257.1428571428571,176.87682608272394,1.0252925215419175
263.265306122449,179.17952468019027,0.9989606895034753
269.3877551020408,180.21501136593858,0.9633799935135606
275.51020408163265,184.4121402665656,0.941188986724824
281.63265306122446,185.8589543060457,0.9454791260896709
287.7551020408163,188.8850702630003,0.897965703666545
293.87755102040813,190.90241272687263,0.9697212990391467
300.0,191.04543457748574,0.9483910395754848
