Radius [''],V_phi [km/s],V_phi error [km/s]
0.0,0.0,0.0
6.122448979591836,33.92027160031817,15.137354864777251
12.244897959183673,114.07437795857064,11.525323789190864
18.36734693877551,157.2111925008527,16.65169919498521
24.489795918367346,176.8005780941819,12.244503459072583
30.612244897959183,159.194566383064,8.945870603236802
36.73469387755102,155.70538899618475,5.38461270101133
42.857142857142854,140.2757255626008,4.665399872702041
48.97959183673469,163.18157549345426,3.6121219421456074
55.10204081632653,171.17471481920282,3.1154145419673993
61.224489795918366,172.97624479307575,3.0824453909464298
67.3469387755102,175.91304936698546,3.108826369758635
73.46938775510203,170.6760438780558,2.579377720547604
79.59183673469387,178.3610075620852,3.1715331836006535
85.71428571428571,185.84922299775855,3.389268627064945
91.83673469387755,187.14455091294485,3.583116742210331
97.95918367346938,180.21376392725733,3.0725300581022914
104.08163265306122,179.36532093174702,2.773955771383487
110.20408163265306,176.5149422690206,2.985963187048215
116.3265306122449,182.31464876422234,3.155760695575817
122.44897959183673,182.27886762871896,3.064684032789861
128.57142857142856,198.48600060781774,3.3246731908282183
134.6938775510204,210.19099905633192,3.6306793570643867
140.81632653061223,220.17100693316615,3.237395807890652
146.93877551020407,207.82529343326541,2.9223823607714317
153.0612244897959,207.12983133743526,2.5298103032837638
159.18367346938774,199.58095489664336,2.4859692440841514
165.30612244897958,199.551479255247,2.519847517834247
171.42857142857142,198.3840841153102,2.6683741923040913
177.55102040816325,191.79544412612796,2.3838053120260363
183.6734693877551,191.62524139112404,2.2765677846049495
189.79591836734693,180.8058521218004,2.0790862008114326
195.91836734693877,181.36813081346477,2.2641041676713027
202.0408163265306,180.13441137810682,2.131968663049315
208.16326530612244,179.09652756201953,1.9293570186476527
214.28571428571428,178.66179046244824,1.9327928916625596
220.40816326530611,170.07440904246917,1.86570155815853
226.53061224489795,163.69590313277047,1.7383602885568967
232.6530612244898,154.73207902072488,1.6619342079212172
238.77551020408163,154.15364592084487,1.9376519408604393
244.89795918367346,156.02169863199285,2.015757655827441
251.0204081632653,162.24174479706448,2.020561802595163
257.1428571428571,161.35591043070292,2.221044780396998
263.265306122449,161.627697196029,2.262451729032928
269.3877551020408,158.87855449258586,2.2484688124523937
275.51020408163265,162.76194850110008,2.258771789442939
281.63265306122446,162.32920670225363,2.1499441371356403
287.7551020408163,163.1194018573377,2.045466778657512
293.87755102040813,167.37935624440334,2.0286471950448934
300.0,170.40566629812525,2.1035042767959724
