Radius [''],V_phi [km/s],V_phi error [km/s]
0.0,0.0,0.0
6.122448979591836,30.236216250933047,9.256068833313451
12.244897959183673,49.676253280128904,11.890814669794542
18.36734693877551,94.18702234264109,17.158431212784002
24.489795918367346,108.81759558947358,13.002685236420096
30.612244897959183,120.66334478926744,7.906654440637151
36.73469387755102,116.64833343236762,4.8503725082041464
42.857142857142854,110.08757718982707,4.69664820385154
48.97959183673469,135.66984999602408,4.8596623201899956
55.10204081632653,164.08630656929446,4.059310293246071
61.224489795918366,186.98592121497498,3.679315777098249
67.3469387755102,198.7779092899783,3.7600156159372737
73.46938775510203,197.9508491288015,2.437915145657511
79.59183673469387,202.67809972010963,3.2850289217841366
85.71428571428571,206.3404377105871,3.0895729827596434
91.83673469387755,207.70060162628147,3.586774911328832
97.95918367346938,208.21165637548935,2.806050429961708
104.08163265306122,216.3603453785732,2.305561816109821
110.20408163265306,213.64434230134646,2.847019682565214
116.3265306122449,208.8606372070778,2.5853856997494318
122.44897959183673,223.20958071419614,2.3647861153692338
128.57142857142856,230.74905368958082,2.609504286498605
134.6938775510204,229.05906226980463,2.6996500549278655
140.81632653061223,219.15905767438676,2.637828290700604
146.93877551020407,220.63131824317014,2.424420743926862
153.0612244897959,208.82704559945267,2.4740626867656577
159.18367346938774,206.2551329233707,2.328116270803321
165.30612244897958,197.38567459269544,2.3450543241123225
171.42857142857142,189.42845805286336,2.5068645515995143
177.55102040816325,179.66212835757216,2.3405216394636117
183.6734693877551,174.03742377117786,2.4588156575195614
189.79591836734693,169.77399632719428,2.1324031462359447
195.91836734693877,169.14616285065716,2.126465710086977
202.0408163265306,167.62082208414597,2.269108951814801
208.16326530612244,172.15255958676036,2.27323838728566
214.28571428571428,178.2155884105262,2.4190509401884315
220.40816326530611,177.91900970776723,2.4854508664672514
226.53061224489795,180.95440458169827,2.392420900858921
232.6530612244898,185.592015135273,2.3266507057355788
238.77551020408163,194.49215981163212,2.3224439255509597
244.89795918367346,205.3197591953504,2.408051001393122
251.0204081632653,199.74288949226545,2.553143672784273
257.1428571428571,191.99287577634345,2.82287841145315
263.265306122449,194.15979035606912,2.9535400158903786
269.3877551020408,210.40949916337922,2.837403818684172
275.51020408163265,214.1588428434653,2.6644980381404118
281.63265306122446,220.76487759472417,2.5579806650311685
287.7551020408163,228.633789952853,2.3431315110345983
293.87755102040813,233.22610971555733,2.219021413472978
300.0,231.48291235491527,2.2267553876568082
