Radius [''],V_phi [km/s],V_phi error [km/s]
0.0,0.0,0.0
6.122448979591836,66.47493362418825,8.362285476109768
12.244897959183673,96.42563743253547,7.391430349703709
18.36734693877551,130.98070970570888,7.7318744389723095
24.489795918367346,158.00054765546145,6.908748744307547
30.612244897959183,174.37499712932987,3.1426420464256584
36.73469387755102,169.32924486568763,2.237497800662725
42.857142857142854,157.9310074372229,1.6317114277398852
48.97959183673469,152.81013808747628,2.190551784377572
55.10204081632653,166.41034852541415,1.182765566189354
61.224489795918366,174.22660327843278,1.3889820570069258
67.3469387755102,182.05948033295306,1.014162803696525
73.46938775510203,185.91627199438418,0.9886974718473747
79.59183673469387,186.7805301181675,1.1636903466405186
85.71428571428571,186.7622285070227,1.4182048738574387
91.83673469387755,189.96027606444227,1.4690407682261917
97.95918367346938,194.19449063754598,0.8172548792150898
104.08163265306122,194.35466170862944,0.8449052126755421
110.20408163265306,192.92420151023137,0.9951900862223806
116.3265306122449,191.26225830495576,0.972683829784885
122.44897959183673,191.19448838773576,0.9589927120894032
128.57142857142856,190.30401942126252,0.9068371494464051
134.6938775510204,188.35675912357326,1.1084823746792725
140.81632653061223,186.93315871896777,1.1290419119717012
146.93877551020407,184.15173476477847,1.2386071535043184
153.0612244897959,185.02045111954712,1.2793836232094031
159.18367346938774,179.83447047491407,1.408506087642814
165.30612244897958,177.55788237930116,1.4165918459340623
171.42857142857142,171.57917537221485,1.4807030007742708
177.55102040816325,175.3357396198976,1.3073250371442784
183.6734693877551,175.41638687523252,1.2971926357994195
189.79591836734693,178.87955378589066,1.2410590362372995
195.91836734693877,185.15356163734097,1.198623401685422
202.0408163265306,186.80035416511527,1.1737229144019437
208.16326530612244,187.191245361973,1.1959195214309015
214.28571428571428,184.55379519551786,1.2357252040523392
220.40816326530611,182.16462929438384,1.2645327058219349
226.53061224489795,185.3312547353177,1.2660813777847242
232.6530612244898,188.52648094486386,1.2718944264700003
238.77551020408163,186.7168474386132,1.373996753391489
244.89795918367346,186.3012831190436,1.4038335618302356
251.0204081632653,187.61756216761853,1.4731788483135908
257.1428571428571,186.59885484300952,1.3936084170440164
263.265306122449,190.36361987650167,1.3564814655535409
269.3877551020408,193.7015769563581,1.3290486868284923
275.51020408163265,196.10736999840316,1.308532260012903
281.63265306122446,202.47096788859798,1.2661938769952308
287.7551020408163,205.64118347831152,1.2294874103083655
293.87755102040813,202.41406987470933,1.343372049899648
300.0,203.4281553669374,1.3091347370614803
