Radius [''],V_phi [km/s],V_phi error [km/s]
0.0,0.0,0.0
6.122448979591836,47.40495940620883,8.53001710348995
12.244897959183673,86.69858937482128,6.593240333788203
18.36734693877551,113.009323184418,8.874270521312615
24.489795918367346,136.51587008796042,7.024723782737861
30.612244897959183,161.84751708258258,4.702612501826918
36.73469387755102,164.47890789092835,3.0736368142210675
42.857142857142854,173.19289313743883,2.4556494475635096
48.97959183673469,185.09778568366178,1.7101368646660213
55.10204081632653,184.3776119228156,1.7703958790358327
61.224489795918366,186.8895119721027,1.7785950156960293
67.3469387755102,187.45963945978588,1.3365565425026418
73.46938775510203,184.60174867508408,1.4112703429665596
79.59183673469387,185.5384276233184,1.5844113733225849
85.71428571428571,187.02746213789976,1.5382704858841005
91.83673469387755,184.7701869665451,1.7302080122521686
97.95918367346938,187.65633209374852,1.271717908837876
104.08163265306122,190.41160459546555,1.3192127300697165
110.20408163265306,189.6827666005136,1.555231681544881
116.3265306122449,191.76411743717145,1.7016280781917732
122.44897959183673,202.25244498328806,1.6143087650575323
128.57142857142856,214.17487891428084,1.6375535506397125
134.6938775510204,215.70135808303883,1.6143027667273204
140.81632653061223,216.31273120327404,1.491386135199569
146.93877551020407,212.82504718591383,1.325984426587774
153.0612244897959,209.35660986035612,1.262843887109017
159.18367346938774,206.55207773822613,1.2726753334563443
165.30612244897958,204.66168037371793,1.3189475488169438
171.42857142857142,200.1541241078835,1.327287696206383
177.55102040816325,194.12363599674794,1.468866000347256
183.6734693877551,190.18988360368044,1.3127743963278253
189.79591836734693,185.27538609022568,1.048700986066329
195.91836734693877,181.81167205120641,1.1306115869500257
202.0408163265306,179.92049225992838,1.1478386902803153
208.16326530612244,181.1570388584474,1.0350641153543068
214.28571428571428,182.54922102595856,0.998196781163399
220.40816326530611,180.10235756547763,1.0296895472863898
226.53061224489795,180.37858894362566,1.0369788058497036
232.6530612244898,177.0637144816526,1.045398430707217
238.77551020408163,178.40874015184502,1.1070159409180178
244.89795918367346,179.50119366269723,1.0913082295611747
251.0204081632653,177.31653618612432,1.1513245775827787
257.1428571428571,172.71927900809857,1.2260161389729192
263.265306122449,175.0529665902408,1.2065098851580376
269.3877551020408,176.59494143232575,1.2067018847455777
275.51020408163265,180.39664445489808,1.1860668330587536
281.63265306122446,184.1726430530063,1.1651026409899607
287.7551020408163,186.931236326183,1.117165515537682
293.87755102040813,189.90482195349375,1.1180802409115511
300.0,191.83263270961078,1.1163737615493519
