Radius [''],V_phi [km/s],V_phi error [km/s]
0.0,0.0,0.0
6.122448979591836,76.48632145890399,8.388762608559944
12.244897959183673,132.40397088337966,6.59027403949493
18.36734693877551,156.88207472937071,7.081769337676993
24.489795918367346,166.84772454323706,4.205678640556989
30.612244897959183,165.6621637649483,2.715072748053172
36.73469387755102,162.57169312121226,1.531871811413816
42.857142857142854,162.63238510477225,1.4999270755755971
48.97959183673469,163.94530095478206,1.5081389659141462
55.10204081632653,171.9332387218489,1.380225200937775
61.224489795918366,173.87252238932257,1.225434377158844
67.3469387755102,173.06407644168084,0.9591532336367383
73.46938775510203,172.6742353961991,1.1975711518036927
79.59183673469387,172.3860677422271,1.3610699347539306
85.71428571428571,176.17462078205617,1.1538427994590792
91.83673469387755,179.4257930109651,1.0952836304364248
97.95918367346938,176.26791158762177,1.1080064379713306
104.08163265306122,174.36594558374898,0.9926336802640425
110.20408163265306,171.49867379134332,1.2535147224949044
116.3265306122449,167.46431865258927,1.450106088517608
122.44897959183673,168.03578160354942,1.3216506032352682
128.57142857142856,173.49108950088353,1.3755033182004275
134.6938775510204,181.3402146648084,1.3819700202125305
140.81632653061223,185.83447467267723,1.6289459338949546
146.93877551020407,181.44861674536168,1.3574752884574717
153.0612244897959,182.42266351382492,1.3148669813357519
159.18367346938774,183.5011954235325,1.2586045720212102
165.30612244897958,184.62403791716633,1.3582623964726268
171.42857142857142,186.20811915400674,1.2521080475297006
177.55102040816325,184.27227296141507,1.1926948821124423
183.6734693877551,186.00979935283365,1.1753154877875167
189.79591836734693,187.1850429445351,1.1491917225423391
195.91836734693877,189.2020906678647,1.2126338299610018
202.0408163265306,192.12426821657107,1.0361733642391044
208.16326530612244,194.76650952421738,1.033606345825447
214.28571428571428,194.35181869982367,1.1275901516173337
220.40816326530611,194.6739190991161,1.1801004200959597
226.53061224489795,191.38047957409424,1.0638159012836021
232.6530612244898,189.81301564229628,1.095170187310846
238.77551020408163,190.38768755490702,1.2437085315660297
244.89795918367346,189.72585168044392,1.306329704201991
251.0204081632653,189.99045147422956,1.2574807255166418
257.1428571428571,190.05836625691873,1.2002949547503614
263.265306122449,191.76082166216634,1.0623041837681566
269.3877551020408,193.0431721461888,1.0645628181003042
275.51020408163265,192.4072919212107,1.1632921504795515
281.63265306122446,190.83743380383066,1.1144829135740444
287.7551020408163,189.65258878636854,1.1655812965156185
293.87755102040813,185.95922101572893,1.3009111189371274
300.0,187.12355548167125,1.2253311421729502
