Radius [''],V_phi [km/s],V_phi error [km/s]
0.0,0.0,0.0
6.122448979591836,50.03599387852595,8.075018910341646
12.244897959183673,108.9357190340383,6.264471538781332
18.36734693877551,138.7798416985928,8.398394611682845
24.489795918367346,162.18183071327815,6.972389854471663
30.612244897959183,176.14574861590887,4.072760655635824
36.73469387755102,174.36702190914343,3.148650841687494
42.857142857142854,172.90804390838224,2.289884932821512
48.97959183673469,179.71095454295167,1.8335747768297805
55.10204081632653,178.09747207706354,1.4182761872536147
61.224489795918366,173.86208431898555,1.766371491902507
67.3469387755102,176.5952764345109,1.1483614881192747
73.46938775510203,176.28989401644895,1.5745782536007336
79.59183673469387,178.83873889204625,1.7387948380055676
85.71428571428571,183.57998725321443,1.5563200663304015
91.83673469387755,181.74636933851522,1.567076985207203
97.95918367346938,183.74553160197385,1.3130816161832646
104.08163265306122,185.67269315652152,1.3685298574125677
110.20408163265306,185.30109907006494,1.5237078101286843
116.3265306122449,181.88709881211932,1.7715820486431089
122.44897959183673,185.8418933273565,1.6926018082464105
128.57142857142856,196.8723058289534,1.800767066235557
134.6938775510204,198.45766544724103,1.9449835122422583
140.81632653061223,205.7025359244538,1.7959740943746108
146.93877551020407,197.98042979327292,1.5603387612868347
153.0612244897959,198.03504168903154,1.432603494409475
159.18367346938774,193.58919922030952,1.476574956184108
165.30612244897958,191.09776449295768,1.5940355457545672
171.42857142857142,192.019736891125,1.497615963527243
177.55102040816325,186.8280055842392,1.4042093506418116
183.6734693877551,186.45482784636363,1.307094394065942
189.79591836734693,181.80014762198164,1.0996448513062989
195.91836734693877,183.4175316825948,1.1788112691260344
202.0408163265306,183.99296121250615,1.1639430830877724
208.16326530612244,187.7144718924284,1.018834593896778
214.28571428571428,187.75426437853872,0.9715456440415252
220.40816326530611,186.73469272368362,0.9543121170946574
226.53061224489795,183.33652360512997,0.9288340335506573
232.6530612244898,179.77020658819632,0.9487690637312656
238.77551020408163,177.07402345084498,1.0528289071805
244.89795918367346,178.0479877632152,1.1672070341484901
251.0204081632653,179.86858589000582,1.168672456524833
257.1428571428571,176.15440658711424,1.2821429694249216
263.265306122449,178.5989445695935,1.2187387836430466
269.3877551020408,177.16412379452848,1.1981576479030303
275.51020408163265,178.8741541497368,1.2196616385367702
281.63265306122446,180.0211849519268,1.1553206814210488
287.7551020408163,180.5484061902391,1.1377116265913876
293.87755102040813,181.56181370728754,1.147300224253238
300.0,180.99782380685372,1.2164206641586406
