Radius [''],V_phi [km/s],V_phi error [km/s]
0.0,0.0,0.0
6.122448979591836,71.99763457446065,9.402653680565244
12.244897959183673,123.1918740432194,8.800261998386446
18.36734693877551,141.81413140329323,6.499077503905465
24.489795918367346,169.40220494231494,3.7991800824816093
30.612244897959183,177.16067823254429,2.68807269597494
36.73469387755102,179.14247172177107,1.788394321264
42.857142857142854,180.95642378098265,1.1324271975098401
48.97959183673469,177.78021466683043,0.9958685540185398
55.10204081632653,176.3532789053367,1.2075551432241767
61.224489795918366,174.69738417978155,0.875257396841652
67.3469387755102,173.58808358612802,1.1305210146170848
73.46938775510203,177.83171129405272,1.063777576816675
79.59183673469387,179.39423492236557,0.9481948461469456
85.71428571428571,180.11028708303627,1.3247933683632958
91.83673469387755,184.30518955967935,1.041346976160402
97.95918367346938,184.84074683834504,1.2417954235049702
104.08163265306122,185.51432369156132,1.2759582129000606
110.20408163265306,185.17451125531915,1.4383684920913322
116.3265306122449,182.61490092443336,1.3534464936361865
122.44897959183673,181.79821550512338,1.3364678223709876
128.57142857142856,181.4744331005976,1.2708928694477613
134.6938775510204,187.2483505276364,1.2167537508316324
140.81632653061223,190.12498929892075,1.6011814489245704
146.93877551020407,186.58768046361166,1.4898160715630524
153.0612244897959,188.13536818297027,1.32026451709029
159.18367346938774,188.49938766031454,1.464240583819686
165.30612244897958,187.90996818068973,1.3209115426427296
171.42857142857142,188.2751837977684,1.248947160676604
177.55102040816325,192.30990920821958,0.8306530013601162
183.6734693877551,191.89787349917475,1.009606228480257
189.79591836734693,191.5147761803112,0.8322475607938663
195.91836734693877,191.49764945062208,0.8602325672426941
202.0408163265306,195.62784215397923,0.9896135735904743
208.16326530612244,199.2102539971609,0.9463888191160603
214.28571428571428,202.67376348156006,0.8738011966760494
220.40816326530611,204.91017442491858,0.7237577233000192
226.53061224489795,201.25939140850238,1.171341907136348
232.6530612244898,200.16144644913078,1.022807255177069
238.77551020408163,196.94688769278662,1.4079052378419796
244.89795918367346,197.83688855665602,1.4100444390440194
251.0204081632653,200.10258822105413,1.31936707832246
257.1428571428571,197.7894517081537,1.3987460397685354
263.265306122449,196.18772561262972,1.3323207892163518
269.3877551020408,195.86146460712686,1.2033062024206698
275.51020408163265,195.58636556693966,1.2548876662726467
281.63265306122446,194.89296763721822,1.3307740688087282
287.7551020408163,192.76309560901788,1.3480971013646
293.87755102040813,190.23772898323978,1.3604101769515158
300.0,187.47224787400867,1.509965506210322
