Radius [''],V_phi [km/s],V_phi error [km/s]
0.0,0.0,0.0
6.122448979591836,28.654111687622663,9.889296127004394
12.244897959183673,63.11317965898762,9.608141145634002
18.36734693877551,107.75310543635905,9.240358979796396
24.489795918367346,163.32995453056856,5.466121278638628
30.612244897959183,182.54769803327906,2.598610713312022
36.73469387755102,173.76107217863674,2.2674911103120228
42.857142857142854,162.9635755503433,1.5947755670344377
48.97959183673469,154.1482077654527,1.9571945184353308
55.10204081632653,157.7233113607374,1.7421912440530907
61.224489795918366,158.74310792255335,1.8111639785876923
67.3469387755102,164.13459715402522,1.5697262124338307
73.46938775510203,171.60448881857164,1.2430585305080302
79.59183673469387,167.96573116422914,1.2554091654051573
85.71428571428571,162.71413434398173,1.827147041222945
91.83673469387755,166.75671332540117,1.6497744074168894
97.95918367346938,172.3708687002765,1.5285380730724547
104.08163265306122,179.37503003378788,1.369452464454923
110.20408163265306,178.55708298365371,1.177997466389705
116.3265306122449,175.59237033987313,1.106035828665044
122.44897959183673,173.80117169311015,1.1069134710912594
128.57142857142856,171.46074299940844,1.1470410147239463
134.6938775510204,172.26516490549912,0.9564602231860816
140.81632653061223,169.65245702074156,1.1776548316943587
146.93877551020407,169.10257143453657,1.1438651259024017
153.0612244897959,167.17490047580213,1.0719886558758343
159.18367346938774,168.32242028310014,1.0560415927009585
165.30612244897958,167.56457036066553,1.022817164369335
171.42857142857142,165.56431087498345,1.0614505641754575
177.55102040816325,169.79217361066716,0.9847180281095456
183.6734693877551,173.59184183377155,1.0518323335550368
189.79591836734693,182.57082983433435,1.057281374826334
195.91836734693877,185.35317357661532,1.0301586899463762
202.0408163265306,189.27014431170568,1.0239787919571042
208.16326530612244,186.67624865347713,1.1627749244288639
214.28571428571428,184.7254870137527,1.2341887653055452
220.40816326530611,186.37429700976026,1.2081758439682242
226.53061224489795,189.81601749900773,1.12271172898648
232.6530612244898,195.26274188336103,1.1086574387422519
238.77551020408163,198.9900791657346,1.1453175586466076
244.89795918367346,195.5430799575401,1.1724427055221385
251.0204081632653,196.15977415990218,1.1059836905950091
257.1428571428571,194.9422807855211,1.057558101840718
263.265306122449,197.1910526618125,1.1581052893809434
269.3877551020408,197.9724183925085,1.1228533301747168
275.51020408163265,199.75694497486424,1.062626107583774
281.63265306122446,198.44385911653328,1.1379282240846995
287.7551020408163,200.4269301578106,1.1062910970498576
293.87755102040813,198.76679960956022,1.1496970064989533
300.0,195.26265188609506,1.1920259659565793
